Unnamed: 0,MB,glutamate,glcnac,pyruvate,alanine,acetate,succinate,asparagine,leucine,no
A1R05,11.911250362847989,,,2.305168484094664,3.2524212382537607,0.002674918668585,,,,
A1R06,,,,3.705698786815098,,,6.737625847039952,,,
A1R11,,,,4.999464051629184,,16.632692466452173,6.449341763515269,,,
A2R01,10.500267927360207,,,5.521735102770901,,4.021790424337628,5.064939129581675,,,10.235628591246542
A2R07,15.029500077314657,,,2.77972237509189,4.6485462089076295,0.0756839776306043,0.0749268676828917,,,6.9019589332966085
A2R16,,,,4.733751330055233,7.02167217252692,5.532518916840555,8.882215707085406,,,7.185048046160968
A3M17,,,,5.015401117533384,2.774995158753493,2.1613830990253,4.492174515368164,,,10.701860910183456
A3R04,,,4.969748295619359,3.014382157993712,,4.375513924465956,,,,
A3R06,,,0.2377137425317706,4.90041990943522,0.0664398152465142,3.260518209115624,0.2629015850890348,,,
B1R08,9.490636083423762,,,6.529971134310789,4.466929011219557,4.362997502803439,5.671597097653217,,,5.047472507125879
B1R10,,,,,,,,,,8.829572039173508
B1R15,,,,,,,,,,
B2M13,10.34814169678969,,,6.180448673170576,5.453677119627328,4.607424690527982,5.930179735008992,,,7.519079335093979
B2M14,,,,,,,4.904728980060575,,,9.469681928842924
B2R04,8.94411613078807,,0.1390253349968407,0.2182754053677835,0.1391680706771136,3.824484806105197,7.374286732815193,,,8.563506092206767
B2R09,,,,,4.897014903171285,0.0816272817075622,4.679495183005364,,,11.974176434288095
B2R22,,,,,,,,,,9.994204864309582
B3M03,,,,3.776229601886852,3.2539448470135395,2.7851362934423998,5.55169449117964,,,
B3M18,9.552761355869489,,,3.163655039771756,2.970034294337287,2.9549345533632896,5.168767482470291,,,
B3R09,,,,4.259570527965115,0.103670917429227,3.369803638644328,2.543697268878714,,,
B3R10,,,3.67345904233011,2.333677884734585,3.178092962442627,,,,,
B3R15,,,0.0304120421877194,,,,,,,6.93211072352066
C1R08,,,,,0.0195103292866273,,0.0373859787978682,,,8.853646693925729
C2M04,,,,,,,,,,9.472451227401551
C2M19,10.589986808588025,,4.759296262832985,2.243103155811477,3.529419908413361,43.714750922317535,4.95541081381142,,,8.598664261554745
C2R07,,,0.0109008155660615,3.557780832062085,,,14.028690664355052,,,
C2R09,,,,4.740110954493351,3.739113074025048,3.779025746128352,3.254834035039227,,,6.985896975860446
C2R11,,,,,,,,,,6.315242283886958
C2R13,10.187314904619017,,,0.0443721285083325,,3.738775438567636,4.328990204993818,,,
C2R21,,,,4.141463085306833,2.440644001813212,0.0459894843220834,5.115455206188211,,,
C3M06,,,,2.516567284301858,,0.0811858912371421,5.069724603257923,,,
C3M08,,,,6.671324702859455,4.645581475596279,4.4533183783654735,8.34215239345097,,,
C3M10,,,,0.1592497982318774,,3.519782399337193,5.547484707859031,,,
C3R10,,,,,,,,,,8.0115117147623
C3R12,7.59150009247552,,3.5259563592806087,,,,,,,5.4798165733975726
D2M19,,,,0.2031320264449239,3.740855604663978,,,,,7.998338994498243
D2R04,,,,4.570911112591472,4.416301627163412,0.0918564528488058,9.31370653384112,,,10.428752010765011
D2R18,,,,3.694863531264592,,5.674151409833351,3.991638354687901,,,4.59852049811351
D2R19,,,,3.265125389532236,,,4.864612194703264,,,10.164506059726603
D3M06,,,,2.436357262216551,4.307417993864569,,6.001793537087753,,,
D3R02,,,,,,2.8877725386495,3.300550697138752,,,
E2M05,,,,,4.243299863680113,2.8607966179602218,0.0264109505265351,,,
E2M18,0.0272716513204905,9.623787190991704,9.746811592080755,9.314665514073884,2.864567250049192,2.629028824772844,8.024518615225375,,,
E2R12,,,,,2.2862524375937645,,,,,
E3M02,10.063637796276312,,,3.1965308593233708,,0.1711000983478431,7.693693929220951,,,
F1R01,,,,,,,,,,
F1R02,,,2.92383499762866,3.0137866142742125,3.5157180181041285,,,,,
F1R06,,,,6.680071394209733,3.522145628166787,5.78459310193547,,,,
F2M12,,,,3.5241480785613177,,,,,,
F2R05,10.920522580054389,,,3.8280371776856503,0.0769279952650264,0.0427431586592365,9.147431721277307,,,12.842562547014088
F2R10,,,,,,,7.106084820286786,,,12.641085294639808
F2R13,9.635289040817902,,,3.9336477264406144,4.372496862353756,0.0115366265371055,0.1214005906334158,,,9.52097703417102
F2R14,,,,0.140095028637941,0.1038427412901426,4.747262602364043,0.1395522562812932,,,
F2R15,11.332961743345535,,14.425111384560628,0.0471898019573375,,4.136736682820432,0.0810445173546131,,,
F3M06,10.259667396148158,,,0.1624138798353434,3.4757055653143727,0.0887955405762211,,,,
F3M07,11.901519935255587,,,,,,,,,
F3M13,,,,8.354104888551587,2.8721756741770235,0.0944607480494417,,,,
G1M02,,,6.886338107295988,3.0126713437742323,,,,,,
G1M14,11.908279384111388,,,2.8599503436033844,,,3.873260074087765,,,
G1M15,0.0153445937553873,,2.1735137063301684,0.1100521490905818,,,,,,
G2M01,12.906387688865117,,,2.743058770232223,0.967231761444345,0.5473366293459125,4.135391301491741,,,
G2M05,12.028878342560205,,1.4516652380092228,1.9946037818252007,,,,,,
G2M07,,,,3.9670486105027623,,,,,,
G2R07,,,,,,,,,,
G2R13,9.42881027136295,,,2.8195759044953794,3.862485868823396,0.0671400798658843,7.246962667102801,,,
G2R14,8.965293298176196,,,3.064080172454688,3.865775597904799,0.0598506450025955,0.103005314638746,,,
G3M07,,,1.3784023806096402,3.562340750664073,,3.874640037176319,4.215040587700591,,,
G3M13,14.253345501223569,,0.3272254409640178,0.2929641175567604,0.1500110077564294,0.3052759855458998,,,,
